[-0.4179684817790985,-0.41979360580444336,-0.41980427503585815,-0.41909486055374146,-0.42038846015930176,-0.4186767041683197,-0.4197644591331482,-0.42033979296684265,-0.4209459125995636,-0.41703155636787415,-0.41861778497695923,-0.4157908260822296,-0.4175112545490265,-0.4143458902835846,-0.41679275035858154,-0.4133208692073822,-0.416488915681839,-0.41415148973464966,-0.4154772460460663,-0.4144154489040375,-0.4181191623210907,-0.41732949018478394,-0.4199666380882263,-0.41805750131607056,-0.4199274480342865,-0.4181880056858063,-0.417571097612381,-0.4156520664691925]
[-0.42020562291145325,-0.4209441542625427,-0.420259565114975,-0.41936299204826355,-0.419453889131546,-0.4189472496509552,-0.419040322303772,-0.4181709885597229,-0.41931089758872986,-0.4174649715423584,-0.41763052344322205,-0.415739506483078,-0.4153258800506592,-0.4123605787754059,-0.41393232345581055,-0.41227108240127563,-0.414188414812088,-0.4115501046180725,-0.41421380639076233,-0.4120158851146698,-0.4139842987060547,-0.4134831130504608,-0.41499876976013184,-0.4143969416618347,-0.41782158613204956,-0.41800838708877563,-0.419269859790802,-0.41899925470352173]
[-0.4214785695075989,-0.4199995696544647,-0.4194897711277008,-0.4197677671909332,-0.419805109500885,-0.41853567957878113,-0.4199170470237732,-0.41822418570518494,-0.4206140339374542,-0.4190451204776764,-0.4161231219768524,-0.41720306873321533,-0.4177563488483429,-0.41347014904022217,-0.4119051396846771,-0.4119168221950531,-0.412973552942276,-0.41005080938339233,-0.41266196966171265,-0.4123327434062958,-0.415057510137558,-0.41220739483833313,-0.4134479761123657,-0.4148027002811432,-0.4155060052871704,-0.4189240336418152,-0.41929224133491516,-0.419413685798645]
[-0.42137935757637024,-0.4200016260147095,-0.4188196063041687,-0.41885867714881897,-0.4218694567680359,-0.419537752866745,-0.4204055666923523,-0.4180108904838562,-0.4207105338573456,-0.4187459647655487,-0.41749998927116394,-0.41678401827812195,-0.4179076552391052,-0.4123975932598114,-0.4125129282474518,-0.4127126634120941,-0.4164174795150757,-0.41324982047080994,-0.41555824875831604,-0.41519424319267273,-0.4158294200897217,-0.4140303432941437,-0.4142765998840332,-0.4148339331150055,-0.4173406660556793,-0.4181111454963684,-0.4204811453819275,-0.420728474855423]
[-0.4212760329246521,-0.41950249671936035,-0.41863176226615906,-0.4179285168647766,-0.4205038845539093,-0.4175095856189728,-0.41974151134490967,-0.41813769936561584,-0.41946372389793396,-0.41878607869148254,-0.4165783226490021,-0.41608065366744995,-0.415115088224411,-0.41128987073898315,-0.4135668873786926,-0.41422268748283386,-0.411917507648468,-0.40781325101852417,-0.4121653735637665,-0.4116615951061249,-0.41321325302124023,-0.40970396995544434,-0.4143509268760681,-0.4130316972732544,-0.4168350100517273,-0.4179843068122864,-0.4203648865222931,-0.42123669385910034]
[-0.4215823709964752,-0.4200417697429657,-0.41882428526878357,-0.41790223121643066,-0.42144840955734253,-0.4182739853858948,-0.4201517701148987,-0.41837722063064575,-0.42008498311042786,-0.4192088544368744,-0.4182250201702118,-0.41210484504699707,-0.4060315489768982,-0.40654683113098145,-0.41149792075157166,-0.40652593970298767,-0.41161248087882996,-0.40467405319213867,-0.3980826139450073,-0.40845075249671936,-0.40842628479003906,-0.4100574851036072,-0.4149203896522522,-0.41395053267478943,-0.41836729645729065,-0.4173841178417206,-0.42081570625305176,-0.42093273997306824]
[-0.4220128655433655,-0.4190966486930847,-0.4196512699127197,-0.41902121901512146,-0.41987618803977966,-0.41823163628578186,-0.4193591773509979,-0.41911381483078003,-0.414961040019989,-0.41121968626976013,-0.40559738874435425,-0.3969796597957611,-0.39467185735702515,-0.36392271518707275,-0.38846904039382935,-0.24941465258598328,-0.02505134791135788,0.875503659248352,-0.028245747089385986,-0.38914719223976135,-0.4016609489917755,-0.40008458495140076,-0.4142311215400696,-0.4144165813922882,-0.41746729612350464,-0.418001651763916,-0.42092421650886536,-0.4220135509967804]
[-0.4215116500854492,-0.4186267554759979,-0.41947755217552185,-0.4174244999885559,-0.42111286520957947,-0.41718754172325134,-0.4203363060951233,-0.41855064034461975,-0.4123782217502594,-0.3674648106098175,-0.38041001558303833,0.03013843297958374,0.5277440547943115,0.3020786643028259,0.4762636125087738,2.479839324951172,3.0185141563415527,2.657707452774048,2.2760705947875977,-0.19184967875480652,-0.40624669194221497,-0.4031887650489807,-0.4109642505645752,-0.41609352827072144,-0.41790544986724854,-0.4179519712924957,-0.42043447494506836,-0.42135536670684814]
[-0.4209619462490082,-0.41859591007232666,-0.41864386200904846,-0.417359858751297,-0.4186948835849762,-0.4135547876358032,-0.40857183933258057,-0.3864510655403137,-0.40561383962631226,0.024648278951644897,2.2200334072113037,2.7292656898498535,2.1853771209716797,2.111631155014038,2.4207005500793457,2.9367547035217285,2.3428776264190674,2.69366455078125,2.694411516189575,1.2469408512115479,-0.3893885910511017,-0.403104692697525,-0.406193345785141,-0.4131568670272827,-0.4199642241001129,-0.4189985990524292,-0.4194047152996063,-0.4206790626049042]
[-0.4195462167263031,-0.41804495453834534,-0.41783198714256287,-0.41584697365760803,-0.41531503200531006,-0.4075368642807007,-0.40568986535072327,-0.30338001251220703,1.4432936906814575,2.588658332824707,2.625070333480835,2.6735012531280518,2.7407310009002686,2.1833934783935547,0.9731333255767822,-0.157800555229187,-0.3099691867828369,1.9758257865905762,3.3582205772399902,2.3915364742279053,-0.3733747601509094,-0.4063318073749542,-0.40542665123939514,-0.4142623245716095,-0.41885411739349365,-0.4197238087654114,-0.42120692133903503,-0.4202060103416443]
